1779088234555491	204	343
1779088234564966	204	232
1779088234564979	204	234
1779088234564983	204	234
1779088234564983	204	238
1779088234564985	204	240
1779088234564985	204	244
1779088234564985	204	250
1779088234564987	204	252
1779088234564989	204	254
1779088234575329	204	238
1779088234575329	204	253
1779088234575330	204	257
1779088234575330	204	260
1779088234575331	204	264
1779088234575331	204	267
1779088234575332	204	270
1779088234575333	204	273
1779088234575333	204	276
1779088234575334	204	280
1779088234575338	204	279
1779088234584685	204	242
1779088234584686	204	261
1779088234584686	204	268
1779088234584687	204	274
1779088234584687	204	290
1779088234584688	204	298
1779088234584688	204	314
1779088234584689	204	320
1779088234584689	204	326
1779088234595167	204	219
1779088234595168	204	239
1779088234595168	204	243
1779088234595169	204	247
1779088234595169	204	250
1779088234595170	204	254
1779088234595171	204	256
1779088234595171	204	260
1779088234595172	204	263
1779088234595172	204	266
1779088234595173	204	270
1779088234605532	204	182
1779088234605532	204	197
1779088234605533	204	200
1779088234605533	204	204
1779088234605533	204	206
1779088234605534	204	209
1779088234605534	204	212
1779088234605534	204	215
1779088234605535	204	218
1779088234605535	204	222
1779088234614897	204	146
1779088234614898	204	157
1779088234614898	204	161
1779088234614898	204	164
1779088234614898	204	167
1779088234614899	204	170
1779088234614899	204	174
1779088234614899	204	177
1779088234614900	204	182
1779088234625227	204	198
1779088234625227	204	213
1779088234625228	204	217
1779088234625228	204	220
1779088234625229	204	223
1779088234625229	204	226
1779088234625229	204	229
1779088234625230	204	232
1779088234625230	204	236
1779088234625230	204	239
1779088234625231	204	243
1779088234635620	204	185
1779088234635621	204	199
1779088234635621	204	202
1779088234635621	204	205
1779088234635622	204	208
1779088234635622	204	211
1779088234635623	204	214
1779088234635623	204	218
1779088234635623	204	221
1779088234635624	204	224
1779088234645011	204	175
1779088234645012	204	191
1779088234645012	204	194
1779088234645013	204	198
1779088234645013	204	201
1779088234645014	204	204
1779088234645014	204	207
1779088234645014	204	210
1779088234645015	204	213
1779088234645015	204	217
1779088234655386	204	197
1779088234655386	204	211
1779088234655387	204	216
1779088234655387	204	219
1779088234655387	204	222
1779088234655388	204	225
1779088234655388	204	228
1779088234655389	204	232
1779088234655389	204	236
1779088234655389	204	239
1779088234664787	204	222
1779088234664788	204	242
1779088234664788	204	248
1779088234664789	204	255
1779088234664790	204	260
1779088234664790	204	266
1779088234664791	204	273
1779088234664791	204	279
1779088234664792	204	291
1779088234675177	204	209
1779088234675177	204	222
1779088234675177	204	226
1779088234675178	204	230
1779088234675178	204	233
1779088234675179	204	237
1779088234675179	204	240
1779088234675179	204	244
1779088234675180	204	247
1779088234675180	204	251
1779088234675181	204	254
1779088234685586	204	221
1779088234685587	204	238
1779088234685587	204	244
1779088234685588	204	248
1779088234685588	204	251
1779088234685589	204	255
1779088234685589	204	258
1779088234685589	204	261
1779088234685590	204	265
1779088234685590	204	269
1779088234694950	204	236
1779088234694950	204	254
1779088234694951	204	258
1779088234694951	204	262
1779088234694952	204	265
1779088234694952	204	269
1779088234694952	204	272
1779088234694953	204	275
1779088234694953	204	278
1779088234705343	204	238
1779088234705345	204	254
1779088234705346	204	258
1779088234705346	204	262
1779088234705347	204	266
1779088234705347	204	269
1779088234705348	204	273
1779088234705348	204	277
1779088234705348	204	280
1779088234705349	204	284
1779088234705349	204	287
1779088234714739	204	247
1779088234714740	204	269
1779088234714741	204	275
1779088234714742	204	281
1779088234714742	204	287
1779088234714744	204	292
1779088234714744	204	298
1779088234714745	204	303
1779088234714746	204	309
1779088234725160	204	183
1779088234725161	204	198
1779088234725161	204	202
1779088234725161	204	206
1779088234725162	204	220
1779088234725162	204	224
1779088234725162	204	228
1779088234725162	204	231
1779088234725163	204	235
1779088234725163	204	238
1779088234725164	204	241
1779088234735554	204	195
1779088234735555	204	212
1779088234735556	204	216
1779088234735557	204	219
1779088234735557	204	225
1779088234735558	204	231
1779088234735558	204	237
1779088234735558	204	243
1779088234735559	204	248
1779088234735559	204	254
1779088234744905	204	222
1779088234744906	204	241
1779088234744907	204	248
1779088234744907	204	254
1779088234744908	204	260
1779088234744908	204	266
1779088234744909	204	273
1779088234744909	204	278
1779088234744910	204	284
1779088234755294	204	203
1779088234755295	204	218
1779088234755295	204	222
1779088234755295	204	226
1779088234755296	204	229
1779088234755296	204	233
1779088234755296	204	236
1779088234755297	204	240
1779088234755297	204	244
1779088234755297	204	247
1779088234755298	204	251
1779088234764708	204	197
1779088234764708	204	213
1779088234764709	204	217
1779088234764709	204	221
1779088234764709	204	225
1779088234764710	204	229
1779088234764710	204	232
1779088234764710	204	235
1779088234764711	204	239
1779088234775050	204	219
1779088234775051	204	233
1779088234775051	204	241
1779088234775052	204	245
1779088234775053	204	248
1779088234775053	204	252
1779088234775054	204	255
1779088234775054	204	259
1779088234775055	204	262
1779088234775055	204	265
1779088234775056	204	268
1779088234785420	204	218
1779088234785420	204	232
1779088234785421	204	235
1779088234785421	204	239
1779088234785421	204	243
1779088234785422	204	246
1779088234785422	204	250
1779088234785422	204	254
1779088234785423	204	257
1779088234785423	204	260
1779088234794769	204	164
1779088234794770	204	178
1779088234794770	204	182
1779088234794770	204	185
1779088234794771	204	189
1779088234794771	204	192
1779088234794771	204	195
1779088234794772	204	210
1779088234794772	204	213
1779088234805127	204	152
1779088234805127	204	161
1779088234805128	204	165
1779088234805128	204	168
1779088234805128	204	172
1779088234805130	204	173
1779088234805130	204	176
1779088234805131	204	179
1779088234805131	204	182
1779088234805131	204	186
1779088234805132	204	189
1779088234815465	204	184
1779088234815465	204	196
1779088234815465	204	200
1779088234815466	204	203
1779088234815466	204	206
1779088234815466	204	209
1779088234815467	204	212
1779088234815467	204	215
1779088234815467	204	218
1779088234815468	204	221
1779088234824838	204	235
1779088234824839	204	260
1779088234824839	204	267
1779088234824839	204	273
1779088234824840	204	279
1779088234824840	204	284
1779088234824840	204	290
1779088234824841	204	295
1779088234824841	204	302
1779088234835251	204	218
1779088234835252	204	235
1779088234835253	204	239
1779088234835253	204	243
1779088234835254	204	247
1779088234835254	204	250
1779088234835255	204	254
1779088234835255	204	257
1779088234835255	204	260
1779088234835256	204	264
1779088234835256	204	267
1779088234845616	204	199
1779088234845616	204	215
1779088234845617	204	219
1779088234845617	204	223
1779088234845618	204	226
1779088234845618	204	230
1779088234845618	204	233
1779088234845619	204	237
1779088234845619	204	240
1779088234845620	204	244
1779088234854952	204	176
1779088234854952	204	189
1779088234854953	204	194
1779088234854953	204	197
1779088234854953	204	201
1779088234854954	204	204
1779088234854954	204	208
1779088234854954	204	212
1779088234854955	204	215
1779088234865260	204	176
1779088234865260	204	189
1779088234865261	204	192
1779088234865261	204	195
1779088234865261	204	198
1779088234865262	204	201
1779088234865262	204	204
1779088234865262	204	208
1779088234865263	204	211
1779088234865263	204	214
1779088234865263	204	217
1779088234875628	204	189
1779088234875628	204	202
1779088234875629	204	206
1779088234875629	204	216
1779088234875629	204	219
1779088234875630	204	223
1779088234875630	204	226
1779088234875630	204	230
1779088234875630	204	234
1779088234875631	204	237
1779088234885014	204	164
1779088234885015	204	175
1779088234885015	204	179
1779088234885015	204	182
1779088234885016	204	185
1779088234885016	204	188
1779088234885016	204	191
1779088234885016	204	204
1779088234885017	204	208
1779088234885017	204	210
1779088234895375	204	185
1779088234895375	204	200
1779088234895376	204	204
1779088234895376	204	207
1779088234895377	204	211
1779088234895377	204	214
1779088234895377	204	218
1779088234895378	204	221
1779088234895378	204	226
1779088234895378	204	230
1779088234904756	204	165
1779088234904756	204	190
1779088234904756	204	197
1779088234904757	204	203
1779088234904757	204	209
1779088234904757	204	225
1779088234904757	204	231
1779088234904758	204	237
1779088234904758	204	244
1779088234915106	204	207
1779088234915107	204	221
1779088234915107	204	225
1779088234915107	204	228
1779088234915108	204	231
1779088234915108	204	234
1779088234915108	204	237
1779088234915109	204	241
1779088234915109	204	244
1779088234915109	204	247
1779088234915110	204	250
1779088234925580	204	187
1779088234925580	204	204
1779088234925581	204	208
1779088234925581	204	212
1779088234925582	204	215
1779088234925582	204	219
1779088234925582	204	222
1779088234925583	204	225
1779088234925583	204	229
1779088234925583	204	233
1779088234934963	204	178
1779088234934963	204	193
1779088234934964	204	197
1779088234934964	204	201
1779088234934964	204	204
1779088234934965	204	208
1779088234934965	204	212
1779088234934965	204	215
1779088234934966	204	219
1779088234945334	204	213
1779088234945336	204	226
1779088234945336	204	230
1779088234945337	204	234
1779088234945337	204	237
1779088234945337	204	241
1779088234945338	204	244
1779088234945338	204	248
1779088234945338	204	252
1779088234945339	204	255
1779088234945339	204	258
1779088234954746	204	171
1779088234954747	204	184
1779088234954747	204	188
1779088234954747	204	191
1779088234954748	204	194
1779088234954748	204	197
1779088234954749	204	200
1779088234954749	204	203
1779088234954749	204	207
1779088234965112	204	149
1779088234965112	204	158
1779088234965113	204	162
1779088234965113	204	166
1779088234965113	204	169
1779088234965114	204	172
1779088234965114	204	175
1779088234965114	204	178
1779088234965114	204	181
1779088234965115	204	184
1779088234965115	204	188
1779088234975448	204	179
1779088234975448	204	193
1779088234975448	204	197
1779088234975449	204	201
1779088234975449	204	205
1779088234975449	204	208
1779088234975450	204	220
1779088234975450	204	224
1779088234975450	204	227
1779088234975451	204	231
1779088234984831	204	168
1779088234984832	204	182
1779088234984832	204	189
1779088234984832	204	195
1779088234984833	204	201
1779088234984833	204	207
1779088234984833	204	214
1779088234984834	204	220
1779088234984834	204	226
1779088234995159	204	233
1779088234995159	204	250
1779088234995160	204	254
1779088234995160	204	258
1779088234995160	204	262
1779088234995161	204	266
1779088234995161	204	269
1779088234995161	204	273
1779088234995162	204	277
1779088234995162	204	280
1779088234995163	204	284
1779088235005535	204	223
1779088235005535	204	236
1779088235005536	204	240
1779088235005536	204	243
1779088235005537	204	246
1779088235005537	204	250
1779088235005537	204	253
1779088235005537	204	256
1779088235005538	204	259
1779088235005538	204	262
1779088235014885	204	153
1779088235014886	204	162
1779088235014887	204	166
1779088235014887	204	169
1779088235014887	204	172
1779088235014887	204	175
