1779088276439024	204	407
1779088276448593	204	372
1779088276448594	204	396
1779088276448599	204	398
1779088276448600	204	404
1779088276448602	204	409
1779088276448602	204	414
1779088276448603	204	421
1779088276448605	204	425
1779088276448607	204	430
1779088276448607	204	435
1779088276448609	204	441
1779088276448610	204	447
1779088276448611	204	451
1779088276448616	204	805
1779088276448617	204	818
1779088276448617	204	824
1779088276448618	204	830
1779088276448618	204	836
1779088276448620	204	841
1779088276448628	204	839
1779088276448628	204	846
1779088276448630	204	851
1779088276448630	204	857
1779088276448630	204	863
1779088276448632	204	867
1779088276448632	204	873
1779088276448633	204	879
1779088276448633	204	884
1779088276448635	204	889
1779088276448639	204	891
1779088276448641	204	896
1779088276448641	204	902
1779088276448642	204	907
1779088276448642	204	913
1779088276448644	204	918
1779088276448644	204	923
1779088276448644	204	929
1779088276448646	204	933
1779088276448646	204	940
1779088276448647	204	1192
1779088276448648	204	1203
1779088276448649	204	1209
1779088276448649	204	1215
1779088276448649	204	1221
1779088276448650	204	1227
1779088276448658	204	1224
1779088276448660	204	1229
1779088276448660	204	1235
1779088276448660	204	1243
1779088276448669	204	1241
1779088276448670	204	1246
1779088276448672	204	1250
1779088276448673	204	1255
1779088276448673	204	1262
1779088276448673	204	1268
1779088276448674	204	1274
1779088276448678	204	1277
1779088276459053	204	718
1779088276459053	204	742
1779088276459054	204	749
1779088276459054	204	755
1779088276459054	204	761
1779088276459055	204	767
1779088276459055	204	772
1779088276459056	204	778
1779088276459057	204	783
1779088276459057	204	790
1779088276459058	204	795
1779088276459058	204	801
1779088276459059	204	807
1779088276459059	204	813
1779088276459059	204	818
1779088276459060	204	824
1779088276459060	204	830
1779088276459060	204	836
1779088276459061	204	842
1779088276459061	204	847
1779088276459062	204	852
1779088276459062	204	858
1779088276459063	204	865
1779088276459063	204	871
1779088276459063	204	876
1779088276459064	204	882
1779088276459064	204	887
1779088276459064	204	893
1779088276459065	204	898
1779088276459066	204	904
1779088276459066	204	909
1779088276459067	204	915
1779088276459067	204	920
1779088276459068	204	925
1779088276459069	204	931
1779088276459069	204	937
1779088276459069	204	942
1779088276459070	204	948
1779088276459071	204	954
1779088276459071	204	960
1779088276459071	204	966
1779088276459072	204	971
1779088276459072	204	977
1779088276459072	204	983
1779088276459073	204	988
1779088276459073	204	994
1779088276459074	204	999
1779088276459075	204	1009
1779088276459075	204	1014
1779088276459076	204	1020
1779088276459076	204	1026
1779088276459078	204	1030
1779088276459078	204	1035
1779088276459079	204	1041
1779088276459080	204	1047
1779088276459080	204	1052
1779088276459081	204	1057
1779088276459082	204	1062
1779088276459083	204	1080
1779088276459085	204	1085
1779088276459085	204	1091
1779088276459089	204	1093
1779088276459089	204	1098
1779088276468310	204	637
1779088276468311	204	656
1779088276468312	204	660
1779088276468312	204	664
1779088276468313	204	667
1779088276468314	204	670
1779088276468315	204	673
1779088276468316	204	675
1779088276468317	204	678
1779088276468317	204	681
1779088276468318	204	684
1779088276468318	204	688
1779088276468319	204	691
1779088276468319	204	695
1779088276468320	204	698
1779088276468320	204	701
1779088276468320	204	705
1779088276468321	204	708
1779088276468321	204	711
1779088276468322	204	714
1779088276468322	204	718
1779088276468323	204	721
1779088276468323	204	724
1779088276468324	204	728
1779088276468324	204	731
1779088276468325	204	734
1779088276468325	204	738
1779088276468326	204	741
1779088276468326	204	745
1779088276468326	204	748
1779088276468327	204	751
1779088276468327	204	758
1779088276468327	204	762
1779088276468328	204	765
1779088276468328	204	769
1779088276468329	204	772
1779088276468329	204	775
1779088276468330	204	778
1779088276468330	204	781
1779088276468331	204	784
1779088276468331	204	787
1779088276468332	204	790
1779088276468332	204	805
1779088276468332	204	809
1779088276468333	204	812
1779088276468334	204	826
1779088276468335	204	829
1779088276468335	204	835
1779088276468336	204	838
1779088276468336	204	842
1779088276468336	204	845
1779088276468339	204	846
1779088276468340	204	849
1779088276468340	204	852
1779088276468340	204	856
1779088276468341	204	859
1779088276478297	204	670
1779088276478298	204	691
1779088276478298	204	696
1779088276478299	204	699
1779088276478300	204	702
1779088276478300	204	705
1779088276478301	204	709
1779088276478301	204	712
1779088276478302	204	715
1779088276478302	204	719
1779088276478302	204	722
1779088276478303	204	725
1779088276478303	204	729
1779088276478304	204	733
1779088276478304	204	736
1779088276478305	204	740
1779088276478305	204	743
1779088276478305	204	746
1779088276478306	204	749
1779088276478307	204	754
1779088276478307	204	757
1779088276478308	204	760
1779088276478308	204	763
1779088276478308	204	767
1779088276478309	204	770
1779088276478309	204	774
1779088276478310	204	778
1779088276478310	204	781
1779088276478310	204	784
1779088276478311	204	788
1779088276478311	204	796
1779088276478311	204	799
1779088276478312	204	803
1779088276478312	204	806
1779088276478313	204	809
1779088276478313	204	813
1779088276478314	204	816
1779088276478314	204	820
1779088276478315	204	824
1779088276478315	204	827
1779088276478316	204	831
1779088276478316	204	847
1779088276478317	204	850
1779088276478317	204	854
1779088276478317	204	857
1779088276478318	204	860
1779088276478318	204	863
1779088276478318	204	867
1779088276478319	204	870
1779088276478319	204	873
1779088276478320	204	876
1779088276478322	204	878
1779088276478322	204	881
1779088276478322	204	885
1779088276478323	204	888
1779088276478323	204	891
1779088276478324	204	894
1779088276478324	204	897
1779088276478325	204	900
1779088276478325	204	904
1779088276488314	204	501
1779088276488314	204	514
1779088276488315	204	518
1779088276488315	204	522
1779088276488315	204	525
1779088276488316	204	528
1779088276488316	204	532
1779088276488317	204	535
1779088276488317	204	538
1779088276488317	204	542
1779088276488318	204	546
1779088276488318	204	549
1779088276488318	204	553
1779088276488319	204	556
1779088276488319	204	563
1779088276488319	204	567
1779088276488319	204	570
1779088276488320	204	574
1779088276488320	204	577
1779088276488321	204	580
1779088276488321	204	584
1779088276488321	204	587
1779088276488322	204	590
1779088276488322	204	594
1779088276488322	204	597
1779088276488323	204	600
1779088276488323	204	604
1779088276488323	204	607
1779088276488324	204	610
1779088276488324	204	614
1779088276488324	204	620
1779088276488325	204	623
1779088276488325	204	627
1779088276488325	204	630
1779088276488326	204	633
1779088276488326	204	637
1779088276488326	204	640
1779088276488327	204	643
1779088276488327	204	647
1779088276488327	204	650
1779088276488327	204	654
1779088276488328	204	657
1779088276488328	204	660
1779088276488328	204	664
1779088276488329	204	667
1779088276488329	204	670
1779088276488329	204	674
1779088276488330	204	677
1779088276488330	204	860
1779088276488330	204	871
1779088276488331	204	874
1779088276488332	204	877
1779088276488332	204	881
1779088276488332	204	884
1779088276488333	204	888
1779088276488333	204	891
1779088276488333	204	894
1779088276488333	204	898
1779088276488334	204	901
1779088276488334	204	905
1779088276498329	204	693
1779088276498330	204	710
1779088276498330	204	714
1779088276498331	204	717
1779088276498332	204	720
1779088276498332	204	724
1779088276498332	204	727
1779088276498333	204	731
1779088276498333	204	734
1779088276498334	204	737
1779088276498334	204	741
1779088276498334	204	744
1779088276498335	204	751
1779088276498335	204	754
1779088276498336	204	758
1779088276498336	204	761
1779088276498336	204	765
1779088276498337	204	769
1779088276498337	204	772
1779088276498337	204	777
1779088276498338	204	780
1779088276498338	204	784
1779088276498339	204	787
1779088276498339	204	790
1779088276498339	204	794
1779088276498340	204	797
1779088276498340	204	800
1779088276498341	204	804
1779088276498341	204	820
1779088276498341	204	824
1779088276498342	204	837
1779088276498342	204	841
1779088276498342	204	844
1779088276498343	204	848
1779088276498343	204	851
1779088276498343	204	855
1779088276498344	204	858
1779088276498344	204	862
1779088276498345	204	865
1779088276498345	204	869
1779088276498345	204	872
1779088276498346	204	875
1779088276498346	204	878
1779088276498347	204	881
1779088276498347	204	885
1779088276498347	204	888
1779088276498348	204	891
1779088276498348	204	894
1779088276498349	204	898
1779088276498349	204	901
1779088276498349	204	904
1779088276498351	204	906
1779088276498352	204	909
1779088276498352	204	913
1779088276498352	204	916
1779088276498353	204	919
1779088276498353	204	923
1779088276498353	204	926
1779088276498354	204	929
1779088276498354	204	932
1779088276508376	204	896
1779088276508378	204	911
1779088276508378	204	916
1779088276508379	204	919
1779088276508380	204	922
